,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
AGAP012340,2.29868365,-1.327092647,1.641059044,0.808680621,0.418698878,0.66295262
AGAP012341,0.486150753,2.778970249,3.006171215,-0.924421814,0.355266741,NA
AGAP012342,2.80909783,1.146941503,1.166792652,-0.982986567,0.32561405,0.576331557
AGAP012343,47.75012223,0.255760385,0.309735595,-0.825737789,0.408952851,0.654203971
AGAP012344,0,#VALUE!,NA,NA,NA,NA
AGAP012345,0.914527937,1.38113791,2.059356631,-0.670664755,0.502434121,NA
AGAP012346,0,#VALUE!,NA,NA,NA,NA
AGAP012349,0,#VALUE!,NA,NA,NA,NA
AGAP012352,9.084202072,1.610049564,0.708012167,-2.274042226,0.022963448,0.079920901
AGAP012353,4.557346451,0.351383352,1.003495503,-0.350159368,0.726219098,0.872105945
AGAP012354,5.292143438,1.317683551,0.890207289,-1.480198564,0.138820263,0.323305577
AGAP012355,0,#VALUE!,NA,NA,NA,NA
AGAP012356,0,#VALUE!,NA,NA,NA,NA
